date,close,open,high,low,volume
2022-10-21T00:00:00+05:30,326.22,333.4,333.4,325.19,28997871.0
2022-10-24T00:00:00+05:30,328.21,329.39,330.09,327.55,3358872.0
2022-10-25T00:00:00+05:30,326.89,329.86,329.91,324.38,18266275.0
2022-10-27T00:00:00+05:30,326.41,327.22,328.82,324.57,19660845.0
2022-10-28T00:00:00+05:30,326.41,328.07,329.06,325.75,13845382.0
2022-10-31T00:00:00+05:30,329.15,328.49,330.85,325.42,14647134.0
2022-11-01T00:00:00+05:30,329.91,329.67,330.85,327.73,20833172.0
2022-11-02T00:00:00+05:30,334.77,328.96,336.28,328.96,17778208.0
2022-11-03T00:00:00+05:30,333.87,334.15,338.4,333.21,11373806.0
2022-11-04T00:00:00+05:30,333.78,334.15,336.04,332.74,8884968.0
2022-11-07T00:00:00+05:30,333.68,335.1,336.37,330.38,10647219.0
2022-11-09T00:00:00+05:30,340.48,333.68,341.19,333.4,21835225.0
2022-11-10T00:00:00+05:30,336.04,338.87,339.72,334.25,20475548.0
2022-11-11T00:00:00+05:30,336.37,339.82,340.71,334.77,11601307.0
2022-11-14T00:00:00+05:30,327.73,336.37,336.94,327.17,18687572.0
2022-11-15T00:00:00+05:30,325.89,329.39,329.39,320.14,16369114.0
2022-11-16T00:00:00+05:30,324.81,326.32,327.4,322.5,8056602.0
2022-11-17T00:00:00+05:30,324.43,324.81,327.97,323.39,10587858.0
2022-11-18T00:00:00+05:30,321.93,324.43,325.42,320.75,8303835.0
2022-11-21T00:00:00+05:30,318.3,320.09,320.94,315.65,9745160.0
2022-11-22T00:00:00+05:30,321.17,318.11,321.88,316.88,6881651.0
2022-11-23T00:00:00+05:30,320.75,322.83,322.83,318.58,8229672.0
2022-11-24T00:00:00+05:30,321.65,320.75,323.3,318.63,8624365.0
2022-11-25T00:00:00+05:30,321.22,321.88,322.73,318.86,7345039.0
2022-11-28T00:00:00+05:30,320.99,320.94,322.59,319.76,10490891.0
2022-11-29T00:00:00+05:30,323.11,320.94,325.66,320.94,10795059.0
2022-11-30T00:00:00+05:30,320.94,322.12,324.86,319.99,23896197.0
2022-12-01T00:00:00+05:30,320.51,322.54,322.54,317.92,17618145.0
2022-12-02T00:00:00+05:30,318.25,320.32,321.69,317.87,8887072.0
2022-12-05T00:00:00+05:30,317.87,318.72,319.85,315.42,10293474.0
2022-12-06T00:00:00+05:30,318.39,315.37,319.24,315.37,6703234.0
2022-12-07T00:00:00+05:30,321.03,319.52,322.35,317.78,10396042.0
2022-12-08T00:00:00+05:30,319.43,321.13,322.97,318.58,6568709.0
2022-12-09T00:00:00+05:30,322.26,320.7,323.3,319.05,8615224.0
2022-12-12T00:00:00+05:30,323.96,321.88,324.71,321.03,11880732.0
2022-12-13T00:00:00+05:30,326.22,325.19,326.6,323.2,11328539.0
2022-12-14T00:00:00+05:30,326.04,326.6,327.88,324.48,7818190.0
2022-12-15T00:00:00+05:30,319.85,325.42,326.7,319.05,8639275.0
2022-12-16T00:00:00+05:30,316.31,318.58,319.9,312.73,13167490.0
2022-12-19T00:00:00+05:30,321.41,317.92,323.16,316.55,8276825.0
2022-12-20T00:00:00+05:30,321.08,320.99,321.84,317.87,5807822.0
2022-12-21T00:00:00+05:30,316.36,321.88,322.12,315.75,7463635.0
2022-12-22T00:00:00+05:30,313.81,316.83,318.48,311.4,6975514.0
2022-12-23T00:00:00+05:30,308.38,312.35,313.29,307.11,10672200.0
2022-12-26T00:00:00+05:30,315.84,308.2,316.31,307.25,10134374.0
2022-12-27T00:00:00+05:30,314.47,316.79,317.54,311.64,7126899.0
2022-12-28T00:00:00+05:30,315.65,314.19,316.22,312.92,8197118.0
2022-12-29T00:00:00+05:30,316.55,315.61,316.93,312.96,8586759.0
2022-12-30T00:00:00+05:30,312.96,316.6,317.87,311.97,7373654.0
2023-01-02T00:00:00+05:30,314.19,312.35,315.27,311.17,6305393.0
2023-01-03T00:00:00+05:30,312.54,312.92,314.66,311.74,6353233.0
2023-01-04T00:00:00+05:30,308.67,313.25,313.86,307.72,7087093.0
2023-01-05T00:00:00+05:30,314.76,310.22,315.18,309.8,8656762.0
2023-01-06T00:00:00+05:30,316.27,315.94,318.63,314.43,8776153.0
2023-01-09T00:00:00+05:30,319.1,318.06,322.17,317.3,11249466.0
2023-01-10T00:00:00+05:30,314.71,318.96,319.43,313.91,7362362.0
2023-01-11T00:00:00+05:30,313.2,316.31,316.31,312.73,4856567.0
2023-01-12T00:00:00+05:30,311.36,314.71,314.9,309.71,7032696.0
2023-01-13T00:00:00+05:30,310.32,311.36,313.62,308.1,15268680.0
2023-01-16T00:00:00+05:30,311.69,311.83,313.58,309.19,8744167.0
2023-01-17T00:00:00+05:30,313.62,311.69,314.8,310.65,14526963.0
2023-01-18T00:00:00+05:30,315.89,315.27,317.68,313.76,13301235.0
2023-01-19T00:00:00+05:30,313.53,315.27,316.83,313.06,8841830.0
2023-01-20T00:00:00+05:30,315.84,313.39,316.41,310.79,13881928.0
2023-01-23T00:00:00+05:30,318.81,317.16,319.19,314.38,7547969.0
2023-01-24T00:00:00+05:30,319.95,318.86,321.65,318.67,13033577.0
2023-01-25T00:00:00+05:30,320.23,319.9,321.88,316.45,13239806.0
2023-01-27T00:00:00+05:30,326.6,322.64,329.29,322.35,22289773.0
2023-01-30T00:00:00+05:30,325.47,327.45,332.03,322.68,14928454.0
2023-01-31T00:00:00+05:30,332.6,326.6,335.1,321.93,18151945.0
2023-02-01T00:00:00+05:30,341.14,333.21,345.2,310.65,68350933.0
2023-02-02T00:00:00+05:30,357.37,341.33,363.13,340.19,59056036.0
2023-02-03T00:00:00+05:30,359.31,360.49,360.82,351.14,23619504.0
2023-02-06T00:00:00+05:30,361.91,361.06,366.44,358.32,27321904.0
2023-02-07T00:00:00+05:30,352.32,362.38,362.38,347.79,21869796.0
2023-02-08T00:00:00+05:30,354.5,353.74,356.15,350.72,11039363.0
2023-02-09T00:00:00+05:30,353.27,353.03,358.7,351.29,12565666.0
2023-02-10T00:00:00+05:30,350.53,351.33,355.82,349.54,10889072.0
2023-02-13T00:00:00+05:30,353.22,352.09,354.12,349.26,10489205.0
2023-02-14T00:00:00+05:30,364.78,353.98,365.92,352.8,30854872.0
2023-02-15T00:00:00+05:30,360.77,360.35,361.39,357.33,12934498.0
2023-02-16T00:00:00+05:30,361.1,360.58,363.65,359.64,10355861.0
2023-02-17T00:00:00+05:30,361.91,359.69,362.99,357.99,8127805.0
2023-02-20T00:00:00+05:30,362.52,363.13,365.78,359.92,8268535.0
2023-02-21T00:00:00+05:30,360.82,363.42,364.27,360.3,8750133.0
2023-02-22T00:00:00+05:30,362.33,360.58,363.32,358.7,9493301.0
2023-02-23T00:00:00+05:30,365.87,362.9,371.91,361.62,19948994.0
2023-02-24T00:00:00+05:30,363.51,367.19,367.19,359.64,13676995.0
2023-02-27T00:00:00+05:30,360.77,363.51,365.11,356.9,8625914.0
2023-02-28T00:00:00+05:30,355.58,361.06,362.71,353.98,17339588.0
2023-03-01T00:00:00+05:30,357.47,353.27,359.07,352.65,8227951.0
2023-03-02T00:00:00+05:30,354.5,358.22,358.46,353.69,5317731.0
2023-03-03T00:00:00+05:30,363.37,355.86,363.79,355.01,8666584.0
2023-03-06T00:00:00+05:30,366.39,364.27,370.5,363.65,11350694.0
2023-03-08T00:00:00+05:30,370.4,366.25,371.11,363.51,9447346.0
2023-03-09T00:00:00+05:30,365.78,370.12,371.53,364.03,10206490.0
2023-03-10T00:00:00+05:30,366.25,365.26,368.32,362.0,8858923.0
2023-03-13T00:00:00+05:30,362.14,367.38,368.98,361.06,9314046.0
2023-03-14T00:00:00+05:30,358.41,364.08,364.78,356.05,10837341.0
2023-03-15T00:00:00+05:30,358.13,359.64,362.75,356.81,8923999.0
2023-03-16T00:00:00+05:30,360.06,359.26,360.91,355.72,16643161.0
2023-03-17T00:00:00+05:30,354.5,363.42,363.42,348.93,51808818.0
2023-03-20T00:00:00+05:30,357.56,352.37,358.08,351.14,10723351.0
2023-03-21T00:00:00+05:30,355.82,357.56,357.56,353.08,12300432.0
2023-03-22T00:00:00+05:30,356.57,355.82,357.61,353.22,5058460.0
2023-03-23T00:00:00+05:30,359.31,355.86,361.29,353.41,10331544.0
2023-03-24T00:00:00+05:30,357.47,360.11,361.53,356.81,10524539.0
2023-03-27T00:00:00+05:30,358.88,356.76,362.85,355.25,11458766.0
2023-03-28T00:00:00+05:30,358.46,358.88,360.91,356.95,9715199.0
2023-03-29T00:00:00+05:30,361.29,358.88,362.47,356.01,10763772.0
2023-03-31T00:00:00+05:30,362.0,360.58,362.94,358.7,10076085.0
2023-04-03T00:00:00+05:30,357.66,362.47,362.47,357.28,7478466.0
2023-04-05T00:00:00+05:30,364.74,357.66,365.35,357.66,12297881.0
2023-04-06T00:00:00+05:30,365.63,364.97,368.42,362.66,13663696.0
2023-04-10T00:00:00+05:30,366.77,365.63,368.14,363.18,7185885.0
2023-04-11T00:00:00+05:30,373.8,366.77,375.78,366.25,19320625.0
2023-04-12T00:00:00+05:30,371.49,375.45,375.5,370.12,10326459.0
2023-04-13T00:00:00+05:30,373.42,373.33,374.37,371.63,6418908.0
2023-04-17T00:00:00+05:30,377.72,370.87,379.46,370.87,11697014.0
2023-04-18T00:00:00+05:30,376.16,377.57,379.46,374.74,10058555.0
2023-04-19T00:00:00+05:30,376.39,373.85,378.85,373.8,10322938.0
2023-04-20T00:00:00+05:30,377.86,377.57,380.08,375.4,7063799.0
2023-04-21T00:00:00+05:30,385.36,377.86,386.07,376.68,15098683.0
2023-04-24T00:00:00+05:30,385.79,387.01,387.01,381.54,6337033.0
2023-04-25T00:00:00+05:30,388.48,385.79,390.37,384.56,9365232.0
2023-04-26T00:00:00+05:30,389.14,388.9,389.85,386.12,8073339.0
2023-04-27T00:00:00+05:30,392.68,389.09,394.0,387.96,13363460.0
2023-04-28T00:00:00+05:30,401.69,394.57,404.24,390.51,13474122.0
2023-05-02T00:00:00+05:30,400.65,402.12,403.06,397.59,10862513.0
2023-05-03T00:00:00+05:30,403.2,400.23,404.48,398.39,7760564.0
2023-05-04T00:00:00+05:30,400.8,401.46,403.06,400.23,8459181.0
2023-05-05T00:00:00+05:30,404.71,402.07,407.69,400.56,13149625.0
2023-05-08T00:00:00+05:30,407.26,406.84,409.15,405.28,7673856.0
2023-05-09T00:00:00+05:30,400.04,408.54,408.87,397.87,10586472.0
2023-05-10T00:00:00+05:30,401.5,400.18,402.45,398.53,10333831.0
2023-05-11T00:00:00+05:30,396.83,403.3,403.44,395.42,16931665.0
2023-05-12T00:00:00+05:30,396.88,396.83,399.0,392.72,11797286.0
2023-05-15T00:00:00+05:30,403.82,396.45,404.67,395.56,9694612.0
2023-05-16T00:00:00+05:30,400.18,405.89,405.89,399.76,8468995.0
2023-05-17T00:00:00+05:30,403.63,400.37,404.9,398.91,10042717.0
2023-05-18T00:00:00+05:30,396.17,405.89,408.21,394.66,25420307.0
2023-05-19T00:00:00+05:30,396.31,397.35,399.38,388.29,27297928.0
2023-05-22T00:00:00+05:30,400.94,398.29,401.88,395.6,16337617.0
2023-05-23T00:00:00+05:30,405.09,402.12,407.03,400.42,9251262.0
2023-05-24T00:00:00+05:30,409.2,404.29,410.38,403.06,12161518.0
2023-05-25T00:00:00+05:30,416.42,412.45,417.64,410.42,19285679.0
2023-05-26T00:00:00+05:30,418.73,418.54,419.82,414.86,13767558.0
2023-05-29T00:00:00+05:30,423.92,420.05,426.47,419.2,21003792.0
2023-05-30T00:00:00+05:30,424.68,416.28,426.14,416.28,20022527.0
2023-05-31T00:00:00+05:30,420.52,424.11,426.66,417.64,15119964.0
2023-06-01T00:00:00+05:30,415.05,421.94,421.94,414.39,9325980.0
2023-06-02T00:00:00+05:30,418.54,415.33,419.96,415.14,9750484.0
2023-06-05T00:00:00+05:30,415.95,420.05,421.8,415.43,7576967.0
2023-06-06T00:00:00+05:30,417.98,416.09,418.73,415.71,6837836.0
2023-06-07T00:00:00+05:30,419.06,419.11,420.67,417.93,7991458.0
2023-06-08T00:00:00+05:30,418.07,420.71,420.76,417.13,7441624.0
2023-06-09T00:00:00+05:30,413.87,410.75,419.77,410.75,7477028.0
2023-06-12T00:00:00+05:30,412.45,415.33,416.23,409.53,9237032.0
2023-06-13T00:00:00+05:30,420.43,416.28,421.37,413.73,17068789.0
2023-06-14T00:00:00+05:30,419.58,421.23,422.65,418.87,9221144.0
2023-06-15T00:00:00+05:30,422.98,420.05,423.59,419.82,7944097.0
2023-06-16T00:00:00+05:30,427.7,423.83,430.06,422.79,12426340.0
2023-06-19T00:00:00+05:30,428.17,429.26,430.34,426.9,4437987.0
2023-06-20T00:00:00+05:30,427.46,429.3,429.3,424.91,4737730.0
2023-06-21T00:00:00+05:30,421.99,426.66,428.74,420.1,6419395.0
2023-06-22T00:00:00+05:30,422.55,422.88,424.44,420.85,7031295.0
2023-06-23T00:00:00+05:30,419.82,422.41,422.55,417.88,6452657.0
2023-06-26T00:00:00+05:30,420.71,421.85,426.09,419.11,5802653.0
2023-06-27T00:00:00+05:30,420.15,421.09,422.13,418.31,5154577.0
2023-06-28T00:00:00+05:30,424.16,420.05,425.34,419.58,12800382.0
2023-06-29T00:00:00+05:30,445.1,445.1,445.1,445.1,0.0
2023-06-30T00:00:00+05:30,426.28,424.77,426.61,421.56,9646909.0
2023-07-03T00:00:00+05:30,437.28,426.28,439.83,424.82,11334595.0
2023-07-04T00:00:00+05:30,440.2,438.93,441.76,434.02,8183895.0
2023-07-05T00:00:00+05:30,448.46,440.2,453.7,438.27,17218303.0
2023-07-06T00:00:00+05:30,447.33,450.59,450.64,444.12,10033567.0
2023-07-07T00:00:00+05:30,442.14,446.48,448.84,441.38,7758411.0
2023-07-10T00:00:00+05:30,439.73,443.65,444.5,437.7,6908618.0
2023-07-11T00:00:00+05:30,446.62,439.87,447.95,439.87,8959875.0
2023-07-12T00:00:00+05:30,445.82,450.97,450.97,444.08,13073897.0
2023-07-13T00:00:00+05:30,445.54,447.33,450.02,444.59,8379540.0
2023-07-14T00:00:00+05:30,446.39,446.48,448.37,444.92,5383189.0
2023-07-17T00:00:00+05:30,445.87,447.9,449.13,444.22,6452484.0
2023-07-18T00:00:00+05:30,446.01,446.06,447.61,444.59,5670170.0
2023-07-19T00:00:00+05:30,452.0,446.25,453.51,441.86,14690943.0
2023-07-20T00:00:00+05:30,464.56,453.0,466.02,449.6,21452923.0
2023-07-21T00:00:00+05:30,462.95,464.23,469.8,459.7,14801818.0
2023-07-24T00:00:00+05:30,444.92,465.79,471.69,441.9,41291760.0
2023-07-25T00:00:00+05:30,436.38,441.67,442.23,429.87,46120369.0
2023-07-26T00:00:00+05:30,445.77,438.84,446.48,436.15,19221011.0
2023-07-27T00:00:00+05:30,438.98,447.8,448.51,435.25,14820331.0
2023-07-28T00:00:00+05:30,442.19,441.48,443.13,437.42,10570866.0
2023-07-31T00:00:00+05:30,439.59,442.71,443.37,437.51,8681509.0
2023-08-01T00:00:00+05:30,438.74,439.87,442.56,437.8,6820605.0
2023-08-02T00:00:00+05:30,434.31,438.55,438.74,432.32,10931048.0
2023-08-03T00:00:00+05:30,430.48,434.31,437.75,428.83,11248524.0
2023-08-04T00:00:00+05:30,429.44,430.72,435.53,428.78,7240315.0
2023-08-07T00:00:00+05:30,429.4,428.64,430.95,425.67,9705236.0
2023-08-08T00:00:00+05:30,426.99,431.38,431.38,425.76,6772156.0
2023-08-09T00:00:00+05:30,432.94,426.99,434.12,421.85,10337919.0
2023-08-10T00:00:00+05:30,426.42,433.17,433.55,423.83,13977809.0
2023-08-11T00:00:00+05:30,423.59,428.45,428.45,419.82,12270233.0
2023-08-14T00:00:00+05:30,424.02,423.59,425.95,420.1,8011984.0
2023-08-16T00:00:00+05:30,425.01,425.72,431.76,423.07,15806429.0
2023-08-17T00:00:00+05:30,416.28,424.77,424.77,415.33,17235865.0
2023-08-18T00:00:00+05:30,416.89,416.28,418.49,413.92,20471985.0
2023-08-21T00:00:00+05:30,422.69,417.22,423.36,416.61,10140552.0
2023-08-22T00:00:00+05:30,428.78,423.83,429.63,421.94,10440258.0
2023-08-23T00:00:00+05:30,425.2,430.06,430.1,423.45,8946603.0
2023-08-24T00:00:00+05:30,425.62,425.34,428.08,424.11,6449874.0
2023-08-25T00:00:00+05:30,418.49,425.62,425.72,417.27,9821618.0
2023-08-28T00:00:00+05:30,416.65,420.05,421.8,416.28,7321199.0
